date,nav,scheme_name,scheme_code
22-05-2023,131.12640,HDFC_Top100_Direct,125497
19-05-2023,130.23830,HDFC_Top100_Direct,125497
18-05-2023,130.64470,HDFC_Top100_Direct,125497
17-05-2023,130.56820,HDFC_Top100_Direct,125497
16-05-2023,130.81270,HDFC_Top100_Direct,125497
15-05-2023,130.52590,HDFC_Top100_Direct,125497
12-05-2023,130.14330,HDFC_Top100_Direct,125497
11-05-2023,130.28510,HDFC_Top100_Direct,125497
10-05-2023,129.45460,HDFC_Top100_Direct,125497
09-05-2023,128.82740,HDFC_Top100_Direct,125497
08-05-2023,128.98770,HDFC_Top100_Direct,125497
05-05-2023,127.73710,HDFC_Top100_Direct,125497
04-05-2023,128.18460,HDFC_Top100_Direct,125497
03-05-2023,127.49300,HDFC_Top100_Direct,125497
02-05-2023,127.35450,HDFC_Top100_Direct,125497
28-04-2023,127.17120,HDFC_Top100_Direct,125497
27-04-2023,126.33800,HDFC_Top100_Direct,125497
26-04-2023,125.86180,HDFC_Top100_Direct,125497
25-04-2023,125.39490,HDFC_Top100_Direct,125497
24-04-2023,125.37200,HDFC_Top100_Direct,125497
21-04-2023,125.22840,HDFC_Top100_Direct,125497
20-04-2023,125.37920,HDFC_Top100_Direct,125497
19-04-2023,124.62460,HDFC_Top100_Direct,125497
18-04-2023,124.32440,HDFC_Top100_Direct,125497
17-04-2023,124.27280,HDFC_Top100_Direct,125497
13-04-2023,123.99110,HDFC_Top100_Direct,125497
12-04-2023,123.68080,HDFC_Top100_Direct,125497
11-04-2023,123.22150,HDFC_Top100_Direct,125497
10-04-2023,122.94160,HDFC_Top100_Direct,125497
06-04-2023,122.78110,HDFC_Top100_Direct,125497
05-04-2023,122.62120,HDFC_Top100_Direct,125497
03-04-2023,122.12710,HDFC_Top100_Direct,125497
31-03-2023,121.71440,HDFC_Top100_Direct,125497
29-03-2023,120.03710,HDFC_Top100_Direct,125497
28-03-2023,118.30580,HDFC_Top100_Direct,125497
27-03-2023,119.38300,HDFC_Top100_Direct,125497
24-03-2023,120.27450,HDFC_Top100_Direct,125497
23-03-2023,121.70650,HDFC_Top100_Direct,125497
22-03-2023,121.41560,HDFC_Top100_Direct,125497
21-03-2023,120.99530,HDFC_Top100_Direct,125497
20-03-2023,120.33440,HDFC_Top100_Direct,125497
17-03-2023,121.44600,HDFC_Top100_Direct,125497
16-03-2023,120.94170,HDFC_Top100_Direct,125497
15-03-2023,121.86050,HDFC_Top100_Direct,125497
14-03-2023,121.75290,HDFC_Top100_Direct,125497
13-03-2023,122.77710,HDFC_Top100_Direct,125497
10-03-2023,124.21100,HDFC_Top100_Direct,125497
09-03-2023,124.55020,HDFC_Top100_Direct,125497
08-03-2023,124.74690,HDFC_Top100_Direct,125497
06-03-2023,124.83390,HDFC_Top100_Direct,125497
03-03-2023,123.94810,HDFC_Top100_Direct,125497
02-03-2023,123.39930,HDFC_Top100_Direct,125497
01-03-2023,123.66500,HDFC_Top100_Direct,125497
28-02-2023,122.87010,HDFC_Top100_Direct,125497
27-02-2023,122.05520,HDFC_Top100_Direct,125497
24-02-2023,123.17770,HDFC_Top100_Direct,125497
23-02-2023,123.05130,HDFC_Top100_Direct,125497
22-02-2023,123.39200,HDFC_Top100_Direct,125497
21-02-2023,124.51720,HDFC_Top100_Direct,125497
20-02-2023,124.98140,HDFC_Top100_Direct,125497
17-02-2023,125.11190,HDFC_Top100_Direct,125497
16-02-2023,124.97140,HDFC_Top100_Direct,125497
15-02-2023,124.45060,HDFC_Top100_Direct,125497
14-02-2023,124.09160,HDFC_Top100_Direct,125497
13-02-2023,124.40560,HDFC_Top100_Direct,125497
10-02-2023,125.17020,HDFC_Top100_Direct,125497
09-02-2023,124.73790,HDFC_Top100_Direct,125497
08-02-2023,125.11170,HDFC_Top100_Direct,125497
07-02-2023,124.41820,HDFC_Top100_Direct,125497
06-02-2023,123.99210,HDFC_Top100_Direct,125497
03-02-2023,124.29070,HDFC_Top100_Direct,125497
02-02-2023,124.00830,HDFC_Top100_Direct,125497
01-02-2023,123.47840,HDFC_Top100_Direct,125497
31-01-2023,124.31380,HDFC_Top100_Direct,125497
30-01-2023,122.36330,HDFC_Top100_Direct,125497
27-01-2023,122.69620,HDFC_Top100_Direct,125497
25-01-2023,123.75220,HDFC_Top100_Direct,125497
24-01-2023,124.13280,HDFC_Top100_Direct,125497
23-01-2023,124.42500,HDFC_Top100_Direct,125497
20-01-2023,124.80500,HDFC_Top100_Direct,125497
19-01-2023,125.54330,HDFC_Top100_Direct,125497
18-01-2023,125.71860,HDFC_Top100_Direct,125497
17-01-2023,125.80740,HDFC_Top100_Direct,125497
16-01-2023,125.98320,HDFC_Top100_Direct,125497
13-01-2023,126.05880,HDFC_Top100_Direct,125497
12-01-2023,126.19640,HDFC_Top100_Direct,125497
11-01-2023,125.90800,HDFC_Top100_Direct,125497
10-01-2023,125.80040,HDFC_Top100_Direct,125497
09-01-2023,126.44620,HDFC_Top100_Direct,125497
06-01-2023,125.71850,HDFC_Top100_Direct,125497
05-01-2023,126.73270,HDFC_Top100_Direct,125497
04-01-2023,126.72660,HDFC_Top100_Direct,125497
03-01-2023,127.70460,HDFC_Top100_Direct,125497
02-01-2023,127.84040,HDFC_Top100_Direct,125497
30-12-2022,127.33480,HDFC_Top100_Direct,125497
29-12-2022,127.02110,HDFC_Top100_Direct,125497
28-12-2022,126.64490,HDFC_Top100_Direct,125497
27-12-2022,126.32000,HDFC_Top100_Direct,125497
26-12-2022,125.30490,HDFC_Top100_Direct,125497
23-12-2022,122.57510,HDFC_Top100_Direct,125497
22-12-2022,125.96630,HDFC_Top100_Direct,125497
21-12-2022,128.15640,HDFC_Top100_Direct,125497
20-12-2022,130.28140,HDFC_Top100_Direct,125497
19-12-2022,129.92220,HDFC_Top100_Direct,125497
16-12-2022,129.88910,HDFC_Top100_Direct,125497
15-12-2022,130.95910,HDFC_Top100_Direct,125497
14-12-2022,131.99510,HDFC_Top100_Direct,125497
13-12-2022,131.07840,HDFC_Top100_Direct,125497
12-12-2022,130.62560,HDFC_Top100_Direct,125497
09-12-2022,130.59030,HDFC_Top100_Direct,125497
08-12-2022,131.32880,HDFC_Top100_Direct,125497
07-12-2022,130.61840,HDFC_Top100_Direct,125497
06-12-2022,130.92860,HDFC_Top100_Direct,125497
05-12-2022,131.04080,HDFC_Top100_Direct,125497
02-12-2022,130.68550,HDFC_Top100_Direct,125497
01-12-2022,130.27580,HDFC_Top100_Direct,125497
30-11-2022,129.50970,HDFC_Top100_Direct,125497
29-11-2022,128.54400,HDFC_Top100_Direct,125497
28-11-2022,129.01660,HDFC_Top100_Direct,125497
25-11-2022,128.55620,HDFC_Top100_Direct,125497
24-11-2022,128.25670,HDFC_Top100_Direct,125497
23-11-2022,127.74930,HDFC_Top100_Direct,125497
22-11-2022,127.42690,HDFC_Top100_Direct,125497
21-11-2022,127.65350,HDFC_Top100_Direct,125497
18-11-2022,127.40220,HDFC_Top100_Direct,125497
17-11-2022,128.07440,HDFC_Top100_Direct,125497
16-11-2022,128.11350,HDFC_Top100_Direct,125497
15-11-2022,127.40280,HDFC_Top100_Direct,125497
14-11-2022,127.49320,HDFC_Top100_Direct,125497
11-11-2022,127.74700,HDFC_Top100_Direct,125497
10-11-2022,127.72200,HDFC_Top100_Direct,125497
09-11-2022,128.44300,HDFC_Top100_Direct,125497
07-11-2022,128.99030,HDFC_Top100_Direct,125497
04-11-2022,128.61500,HDFC_Top100_Direct,125497
03-11-2022,128.43450,HDFC_Top100_Direct,125497
02-11-2022,128.45680,HDFC_Top100_Direct,125497
01-11-2022,127.86030,HDFC_Top100_Direct,125497
31-10-2022,127.64110,HDFC_Top100_Direct,125497
28-10-2022,127.84950,HDFC_Top100_Direct,125497
27-10-2022,128.57420,HDFC_Top100_Direct,125497
25-10-2022,128.14430,HDFC_Top100_Direct,125497
21-10-2022,127.68500,HDFC_Top100_Direct,125497
20-10-2022,128.71590,HDFC_Top100_Direct,125497
19-10-2022,128.66490,HDFC_Top100_Direct,125497
18-10-2022,128.08460,HDFC_Top100_Direct,125497
17-10-2022,127.49360,HDFC_Top100_Direct,125497
14-10-2022,127.33710,HDFC_Top100_Direct,125497
13-10-2022,127.08320,HDFC_Top100_Direct,125497
12-10-2022,127.81170,HDFC_Top100_Direct,125497
11-10-2022,127.55030,HDFC_Top100_Direct,125497
10-10-2022,128.28790,HDFC_Top100_Direct,125497
07-10-2022,129.38890,HDFC_Top100_Direct,125497
06-10-2022,128.88440,HDFC_Top100_Direct,125497
04-10-2022,128.24360,HDFC_Top100_Direct,125497
03-10-2022,127.13510,HDFC_Top100_Direct,125497
30-09-2022,126.73840,HDFC_Top100_Direct,125497
29-09-2022,125.20230,HDFC_Top100_Direct,125497
28-09-2022,124.43190,HDFC_Top100_Direct,125497
27-09-2022,124.64060,HDFC_Top100_Direct,125497
26-09-2022,123.84370,HDFC_Top100_Direct,125497
23-09-2022,126.96710,HDFC_Top100_Direct,125497
22-09-2022,128.60600,HDFC_Top100_Direct,125497
21-09-2022,128.62300,HDFC_Top100_Direct,125497
20-09-2022,128.89830,HDFC_Top100_Direct,125497
19-09-2022,127.81660,HDFC_Top100_Direct,125497
16-09-2022,128.00290,HDFC_Top100_Direct,125497
15-09-2022,130.84770,HDFC_Top100_Direct,125497
14-09-2022,131.51050,HDFC_Top100_Direct,125497
13-09-2022,130.99840,HDFC_Top100_Direct,125497
12-09-2022,131.27110,HDFC_Top100_Direct,125497
09-09-2022,130.16620,HDFC_Top100_Direct,125497
08-09-2022,129.83880,HDFC_Top100_Direct,125497
07-09-2022,128.99030,HDFC_Top100_Direct,125497
06-09-2022,127.81200,HDFC_Top100_Direct,125497
05-09-2022,126.98830,HDFC_Top100_Direct,125497
02-09-2022,126.10910,HDFC_Top100_Direct,125497
01-09-2022,124.82650,HDFC_Top100_Direct,125497
30-08-2022,124.71270,HDFC_Top100_Direct,125497
29-08-2022,123.24180,HDFC_Top100_Direct,125497
26-08-2022,123.65620,HDFC_Top100_Direct,125497
25-08-2022,123.25720,HDFC_Top100_Direct,125497
24-08-2022,122.91310,HDFC_Top100_Direct,125497
23-08-2022,122.13780,HDFC_Top100_Direct,125497
22-08-2022,121.15940,HDFC_Top100_Direct,125497
19-08-2022,121.89630,HDFC_Top100_Direct,125497
18-08-2022,123.10310,HDFC_Top100_Direct,125497
17-08-2022,122.70030,HDFC_Top100_Direct,125497
16-08-2022,122.57980,HDFC_Top100_Direct,125497
12-08-2022,122.14650,HDFC_Top100_Direct,125497
11-08-2022,122.04360,HDFC_Top100_Direct,125497
10-08-2022,121.78950,HDFC_Top100_Direct,125497
08-08-2022,120.85290,HDFC_Top100_Direct,125497
05-08-2022,119.50010,HDFC_Top100_Direct,125497
04-08-2022,119.53510,HDFC_Top100_Direct,125497
03-08-2022,119.36710,HDFC_Top100_Direct,125497
02-08-2022,119.67090,HDFC_Top100_Direct,125497
01-08-2022,118.42850,HDFC_Top100_Direct,125497
29-07-2022,115.82620,HDFC_Top100_Direct,125497
28-07-2022,115.42120,HDFC_Top100_Direct,125497
27-07-2022,114.22380,HDFC_Top100_Direct,125497
26-07-2022,113.93630,HDFC_Top100_Direct,125497
25-07-2022,114.32510,HDFC_Top100_Direct,125497
22-07-2022,114.09000,HDFC_Top100_Direct,125497
21-07-2022,113.40940,HDFC_Top100_Direct,125497
20-07-2022,112.98680,HDFC_Top100_Direct,125497
19-07-2022,112.80460,HDFC_Top100_Direct,125497
18-07-2022,111.93220,HDFC_Top100_Direct,125497
15-07-2022,111.19870,HDFC_Top100_Direct,125497
14-07-2022,110.55230,HDFC_Top100_Direct,125497
13-07-2022,110.68760,HDFC_Top100_Direct,125497
12-07-2022,110.52170,HDFC_Top100_Direct,125497
11-07-2022,111.37350,HDFC_Top100_Direct,125497
08-07-2022,110.32050,HDFC_Top100_Direct,125497
07-07-2022,110.09590,HDFC_Top100_Direct,125497
06-07-2022,109.45310,HDFC_Top100_Direct,125497
05-07-2022,108.90190,HDFC_Top100_Direct,125497
04-07-2022,108.08600,HDFC_Top100_Direct,125497
01-07-2022,107.25110,HDFC_Top100_Direct,125497
30-06-2022,107.34470,HDFC_Top100_Direct,125497
29-06-2022,107.52980,HDFC_Top100_Direct,125497
28-06-2022,107.84570,HDFC_Top100_Direct,125497
27-06-2022,107.74300,HDFC_Top100_Direct,125497
24-06-2022,106.56300,HDFC_Top100_Direct,125497
23-06-2022,105.58260,HDFC_Top100_Direct,125497
22-06-2022,104.27180,HDFC_Top100_Direct,125497
21-06-2022,104.87010,HDFC_Top100_Direct,125497
20-06-2022,103.20490,HDFC_Top100_Direct,125497
17-06-2022,104.89110,HDFC_Top100_Direct,125497
16-06-2022,105.83600,HDFC_Top100_Direct,125497
15-06-2022,107.95690,HDFC_Top100_Direct,125497
14-06-2022,107.76550,HDFC_Top100_Direct,125497
13-06-2022,108.19730,HDFC_Top100_Direct,125497
10-06-2022,110.36110,HDFC_Top100_Direct,125497
09-06-2022,110.77300,HDFC_Top100_Direct,125497
08-06-2022,110.69600,HDFC_Top100_Direct,125497
07-06-2022,110.87410,HDFC_Top100_Direct,125497
06-06-2022,111.46800,HDFC_Top100_Direct,125497
03-06-2022,111.68540,HDFC_Top100_Direct,125497
02-06-2022,113.04470,HDFC_Top100_Direct,125497
01-06-2022,113.04690,HDFC_Top100_Direct,125497
31-05-2022,111.39850,HDFC_Top100_Direct,125497
30-05-2022,110.88540,HDFC_Top100_Direct,125497
27-05-2022,109.12390,HDFC_Top100_Direct,125497
26-05-2022,109.06410,HDFC_Top100_Direct,125497
25-05-2022,108.47360,HDFC_Top100_Direct,125497
24-05-2022,110.35920,HDFC_Top100_Direct,125497
23-05-2022,110.71940,HDFC_Top100_Direct,125497
20-05-2022,110.52060,HDFC_Top100_Direct,125497
19-05-2022,109.17370,HDFC_Top100_Direct,125497
18-05-2022,110.42420,HDFC_Top100_Direct,125497
17-05-2022,110.51260,HDFC_Top100_Direct,125497
16-05-2022,108.38100,HDFC_Top100_Direct,125497
13-05-2022,107.04810,HDFC_Top100_Direct,125497
12-05-2022,106.82650,HDFC_Top100_Direct,125497
11-05-2022,108.19240,HDFC_Top100_Direct,125497
10-05-2022,109.62780,HDFC_Top100_Direct,125497
09-05-2022,111.10720,HDFC_Top100_Direct,125497
06-05-2022,111.91700,HDFC_Top100_Direct,125497
05-05-2022,113.39280,HDFC_Top100_Direct,125497
04-05-2022,113.54790,HDFC_Top100_Direct,125497
02-05-2022,115.66750,HDFC_Top100_Direct,125497
29-04-2022,116.43710,HDFC_Top100_Direct,125497
28-04-2022,117.26540,HDFC_Top100_Direct,125497
27-04-2022,116.32390,HDFC_Top100_Direct,125497
26-04-2022,116.53810,HDFC_Top100_Direct,125497
25-04-2022,115.73640,HDFC_Top100_Direct,125497
22-04-2022,116.98770,HDFC_Top100_Direct,125497
21-04-2022,117.06810,HDFC_Top100_Direct,125497
20-04-2022,116.07930,HDFC_Top100_Direct,125497
19-04-2022,116.06710,HDFC_Top100_Direct,125497
18-04-2022,117.00860,HDFC_Top100_Direct,125497
13-04-2022,117.55220,HDFC_Top100_Direct,125497
12-04-2022,117.62720,HDFC_Top100_Direct,125497
11-04-2022,118.74340,HDFC_Top100_Direct,125497
08-04-2022,118.15900,HDFC_Top100_Direct,125497
07-04-2022,117.38080,HDFC_Top100_Direct,125497
06-04-2022,117.96150,HDFC_Top100_Direct,125497
05-04-2022,117.67290,HDFC_Top100_Direct,125497
04-04-2022,116.18190,HDFC_Top100_Direct,125497
01-04-2022,114.86550,HDFC_Top100_Direct,125497
31-03-2022,113.38810,HDFC_Top100_Direct,125497
30-03-2022,113.39380,HDFC_Top100_Direct,125497
29-03-2022,112.83300,HDFC_Top100_Direct,125497
28-03-2022,111.37730,HDFC_Top100_Direct,125497
25-03-2022,111.84140,HDFC_Top100_Direct,125497
24-03-2022,112.12900,HDFC_Top100_Direct,125497
23-03-2022,112.05940,HDFC_Top100_Direct,125497
22-03-2022,111.81360,HDFC_Top100_Direct,125497
21-03-2022,111.80340,HDFC_Top100_Direct,125497
17-03-2022,112.12780,HDFC_Top100_Direct,125497
16-03-2022,111.49960,HDFC_Top100_Direct,125497
15-03-2022,110.79150,HDFC_Top100_Direct,125497
14-03-2022,111.37760,HDFC_Top100_Direct,125497
11-03-2022,110.39590,HDFC_Top100_Direct,125497
10-03-2022,109.83990,HDFC_Top100_Direct,125497
09-03-2022,108.75360,HDFC_Top100_Direct,125497
08-03-2022,107.10740,HDFC_Top100_Direct,125497
07-03-2022,106.65620,HDFC_Top100_Direct,125497
04-03-2022,108.44320,HDFC_Top100_Direct,125497
03-03-2022,109.95230,HDFC_Top100_Direct,125497
02-03-2022,109.78980,HDFC_Top100_Direct,125497
28-02-2022,109.87350,HDFC_Top100_Direct,125497
25-02-2022,109.14470,HDFC_Top100_Direct,125497
24-02-2022,105.59190,HDFC_Top100_Direct,125497
23-02-2022,109.88920,HDFC_Top100_Direct,125497
22-02-2022,109.24150,HDFC_Top100_Direct,125497
21-02-2022,110.55550,HDFC_Top100_Direct,125497
18-02-2022,112.61630,HDFC_Top100_Direct,125497
17-02-2022,113.00940,HDFC_Top100_Direct,125497
16-02-2022,113.47020,HDFC_Top100_Direct,125497
15-02-2022,112.28590,HDFC_Top100_Direct,125497
14-02-2022,111.16490,HDFC_Top100_Direct,125497
11-02-2022,114.58050,HDFC_Top100_Direct,125497
10-02-2022,116.36100,HDFC_Top100_Direct,125497
09-02-2022,116.66280,HDFC_Top100_Direct,125497
08-02-2022,116.98970,HDFC_Top100_Direct,125497
07-02-2022,118.12130,HDFC_Top100_Direct,125497
04-02-2022,118.17790,HDFC_Top100_Direct,125497
03-02-2022,117.93840,HDFC_Top100_Direct,125497
02-02-2022,118.29250,HDFC_Top100_Direct,125497
01-02-2022,116.86150,HDFC_Top100_Direct,125497
31-01-2022,115.13830,HDFC_Top100_Direct,125497
28-01-2022,113.75420,HDFC_Top100_Direct,125497
27-01-2022,113.46440,HDFC_Top100_Direct,125497
25-01-2022,114.92650,HDFC_Top100_Direct,125497
24-01-2022,113.83880,HDFC_Top100_Direct,125497
21-01-2022,118.88710,HDFC_Top100_Direct,125497
20-01-2022,120.13110,HDFC_Top100_Direct,125497
19-01-2022,120.16820,HDFC_Top100_Direct,125497
18-01-2022,120.37380,HDFC_Top100_Direct,125497
17-01-2022,121.88900,HDFC_Top100_Direct,125497
14-01-2022,121.51440,HDFC_Top100_Direct,125497
13-01-2022,120.61450,HDFC_Top100_Direct,125497
12-01-2022,120.50300,HDFC_Top100_Direct,125497
11-01-2022,119.21220,HDFC_Top100_Direct,125497
10-01-2022,119.25900,HDFC_Top100_Direct,125497
07-01-2022,118.05780,HDFC_Top100_Direct,125497
06-01-2022,118.07800,HDFC_Top100_Direct,125497
05-01-2022,117.84490,HDFC_Top100_Direct,125497
04-01-2022,117.99370,HDFC_Top100_Direct,125497
03-01-2022,117.82950,HDFC_Top100_Direct,125497
31-12-2021,116.51350,HDFC_Top100_Direct,125497
30-12-2021,115.03920,HDFC_Top100_Direct,125497
29-12-2021,115.10700,HDFC_Top100_Direct,125497
28-12-2021,114.18700,HDFC_Top100_Direct,125497
27-12-2021,113.10130,HDFC_Top100_Direct,125497
24-12-2021,113.00340,HDFC_Top100_Direct,125497
23-12-2021,114.06030,HDFC_Top100_Direct,125497
22-12-2021,113.50080,HDFC_Top100_Direct,125497
21-12-2021,112.13470,HDFC_Top100_Direct,125497
20-12-2021,111.42910,HDFC_Top100_Direct,125497
17-12-2021,114.41820,HDFC_Top100_Direct,125497
16-12-2021,115.56210,HDFC_Top100_Direct,125497
15-12-2021,116.73340,HDFC_Top100_Direct,125497
14-12-2021,116.56610,HDFC_Top100_Direct,125497
13-12-2021,116.67310,HDFC_Top100_Direct,125497
10-12-2021,117.02950,HDFC_Top100_Direct,125497
09-12-2021,116.41890,HDFC_Top100_Direct,125497
08-12-2021,115.99550,HDFC_Top100_Direct,125497
07-12-2021,115.56930,HDFC_Top100_Direct,125497
06-12-2021,114.23750,HDFC_Top100_Direct,125497
03-12-2021,115.49890,HDFC_Top100_Direct,125497
02-12-2021,115.18030,HDFC_Top100_Direct,125497
01-12-2021,114.52250,HDFC_Top100_Direct,125497
30-11-2021,114.60610,HDFC_Top100_Direct,125497
29-11-2021,112.04060,HDFC_Top100_Direct,125497
26-11-2021,113.75810,HDFC_Top100_Direct,125497
25-11-2021,117.33650,HDFC_Top100_Direct,125497
24-11-2021,116.93820,HDFC_Top100_Direct,125497
23-11-2021,115.76250,HDFC_Top100_Direct,125497
22-11-2021,114.56340,HDFC_Top100_Direct,125497
18-11-2021,116.99580,HDFC_Top100_Direct,125497
17-11-2021,118.15130,HDFC_Top100_Direct,125497
16-11-2021,118.62130,HDFC_Top100_Direct,125497
15-11-2021,119.23900,HDFC_Top100_Direct,125497
12-11-2021,119.29120,HDFC_Top100_Direct,125497
11-11-2021,118.42350,HDFC_Top100_Direct,125497
10-11-2021,117.90590,HDFC_Top100_Direct,125497
09-11-2021,117.90770,HDFC_Top100_Direct,125497
08-11-2021,117.30550,HDFC_Top100_Direct,125497
03-11-2021,115.52220,HDFC_Top100_Direct,125497
02-11-2021,115.51780,HDFC_Top100_Direct,125497
01-11-2021,114.25790,HDFC_Top100_Direct,125497
29-10-2021,113.67150,HDFC_Top100_Direct,125497
28-10-2021,113.47500,HDFC_Top100_Direct,125497
27-10-2021,114.11780,HDFC_Top100_Direct,125497
26-10-2021,113.51630,HDFC_Top100_Direct,125497
25-10-2021,111.99620,HDFC_Top100_Direct,125497
22-10-2021,113.43480,HDFC_Top100_Direct,125497
21-10-2021,113.88610,HDFC_Top100_Direct,125497
20-10-2021,113.49120,HDFC_Top100_Direct,125497
19-10-2021,116.25450,HDFC_Top100_Direct,125497
18-10-2021,117.52220,HDFC_Top100_Direct,125497
14-10-2021,116.69190,HDFC_Top100_Direct,125497
13-10-2021,116.44360,HDFC_Top100_Direct,125497
12-10-2021,115.22740,HDFC_Top100_Direct,125497
11-10-2021,115.13360,HDFC_Top100_Direct,125497
08-10-2021,114.39720,HDFC_Top100_Direct,125497
07-10-2021,113.95120,HDFC_Top100_Direct,125497
06-10-2021,112.53830,HDFC_Top100_Direct,125497
05-10-2021,112.87150,HDFC_Top100_Direct,125497
04-10-2021,112.83350,HDFC_Top100_Direct,125497
01-10-2021,110.93850,HDFC_Top100_Direct,125497
30-09-2021,110.16720,HDFC_Top100_Direct,125497
29-09-2021,109.48820,HDFC_Top100_Direct,125497
28-09-2021,109.44540,HDFC_Top100_Direct,125497
27-09-2021,109.31300,HDFC_Top100_Direct,125497
24-09-2021,109.54360,HDFC_Top100_Direct,125497
23-09-2021,110.20110,HDFC_Top100_Direct,125497
22-09-2021,109.01440,HDFC_Top100_Direct,125497
21-09-2021,107.98110,HDFC_Top100_Direct,125497
20-09-2021,107.53320,HDFC_Top100_Direct,125497
17-09-2021,109.08420,HDFC_Top100_Direct,125497
16-09-2021,110.18800,HDFC_Top100_Direct,125497
15-09-2021,110.32950,HDFC_Top100_Direct,125497
14-09-2021,109.56390,HDFC_Top100_Direct,125497
13-09-2021,108.35570,HDFC_Top100_Direct,125497
09-09-2021,108.12890,HDFC_Top100_Direct,125497
08-09-2021,107.14160,HDFC_Top100_Direct,125497
07-09-2021,106.92630,HDFC_Top100_Direct,125497
06-09-2021,107.11490,HDFC_Top100_Direct,125497
03-09-2021,106.51710,HDFC_Top100_Direct,125497
02-09-2021,106.49160,HDFC_Top100_Direct,125497
01-09-2021,105.66160,HDFC_Top100_Direct,125497
31-08-2021,105.62140,HDFC_Top100_Direct,125497
30-08-2021,104.64800,HDFC_Top100_Direct,125497
27-08-2021,102.81370,HDFC_Top100_Direct,125497
26-08-2021,102.16200,HDFC_Top100_Direct,125497
25-08-2021,101.53200,HDFC_Top100_Direct,125497
24-08-2021,101.07150,HDFC_Top100_Direct,125497
23-08-2021,100.06500,HDFC_Top100_Direct,125497
20-08-2021,101.31540,HDFC_Top100_Direct,125497
18-08-2021,102.77920,HDFC_Top100_Direct,125497
17-08-2021,102.99480,HDFC_Top100_Direct,125497
16-08-2021,102.68180,HDFC_Top100_Direct,125497
13-08-2021,103.11560,HDFC_Top100_Direct,125497
12-08-2021,102.83510,HDFC_Top100_Direct,125497
11-08-2021,101.57780,HDFC_Top100_Direct,125497
10-08-2021,102.73900,HDFC_Top100_Direct,125497
09-08-2021,104.26970,HDFC_Top100_Direct,125497
06-08-2021,104.80690,HDFC_Top100_Direct,125497
05-08-2021,104.99800,HDFC_Top100_Direct,125497
04-08-2021,105.45790,HDFC_Top100_Direct,125497
03-08-2021,106.39290,HDFC_Top100_Direct,125497
02-08-2021,106.10170,HDFC_Top100_Direct,125497
30-07-2021,105.37140,HDFC_Top100_Direct,125497
29-07-2021,104.89030,HDFC_Top100_Direct,125497
28-07-2021,103.61700,HDFC_Top100_Direct,125497
27-07-2021,103.89140,HDFC_Top100_Direct,125497
26-07-2021,104.40830,HDFC_Top100_Direct,125497
23-07-2021,104.39720,HDFC_Top100_Direct,125497
22-07-2021,104.15310,HDFC_Top100_Direct,125497
20-07-2021,103.36030,HDFC_Top100_Direct,125497
19-07-2021,104.80460,HDFC_Top100_Direct,125497
16-07-2021,104.99140,HDFC_Top100_Direct,125497
15-07-2021,105.06950,HDFC_Top100_Direct,125497
14-07-2021,105.25640,HDFC_Top100_Direct,125497
13-07-2021,104.67460,HDFC_Top100_Direct,125497
12-07-2021,104.10410,HDFC_Top100_Direct,125497
09-07-2021,103.16640,HDFC_Top100_Direct,125497
08-07-2021,103.09630,HDFC_Top100_Direct,125497
07-07-2021,103.59810,HDFC_Top100_Direct,125497
06-07-2021,102.89880,HDFC_Top100_Direct,125497
05-07-2021,102.47920,HDFC_Top100_Direct,125497
02-07-2021,101.80670,HDFC_Top100_Direct,125497
01-07-2021,101.14200,HDFC_Top100_Direct,125497
30-06-2021,100.97560,HDFC_Top100_Direct,125497
29-06-2021,100.50420,HDFC_Top100_Direct,125497
28-06-2021,100.78620,HDFC_Top100_Direct,125497
25-06-2021,100.11550,HDFC_Top100_Direct,125497
24-06-2021,99.77290,HDFC_Top100_Direct,125497
23-06-2021,99.71000,HDFC_Top100_Direct,125497
22-06-2021,99.36600,HDFC_Top100_Direct,125497
21-06-2021,98.81950,HDFC_Top100_Direct,125497
18-06-2021,98.43440,HDFC_Top100_Direct,125497
17-06-2021,98.60260,HDFC_Top100_Direct,125497
16-06-2021,99.13380,HDFC_Top100_Direct,125497
15-06-2021,99.60140,HDFC_Top100_Direct,125497
14-06-2021,99.23390,HDFC_Top100_Direct,125497
11-06-2021,99.83450,HDFC_Top100_Direct,125497
10-06-2021,99.96540,HDFC_Top100_Direct,125497
09-06-2021,99.00360,HDFC_Top100_Direct,125497
08-06-2021,100.11220,HDFC_Top100_Direct,125497
07-06-2021,99.94910,HDFC_Top100_Direct,125497
04-06-2021,98.85390,HDFC_Top100_Direct,125497
03-06-2021,98.12500,HDFC_Top100_Direct,125497
02-06-2021,98.07960,HDFC_Top100_Direct,125497
01-06-2021,97.20440,HDFC_Top100_Direct,125497
31-05-2021,97.38000,HDFC_Top100_Direct,125497
28-05-2021,97.24830,HDFC_Top100_Direct,125497
27-05-2021,97.90630,HDFC_Top100_Direct,125497
26-05-2021,97.34370,HDFC_Top100_Direct,125497
25-05-2021,96.89920,HDFC_Top100_Direct,125497
24-05-2021,96.03050,HDFC_Top100_Direct,125497
21-05-2021,95.39140,HDFC_Top100_Direct,125497
20-05-2021,95.03160,HDFC_Top100_Direct,125497
19-05-2021,94.75580,HDFC_Top100_Direct,125497
18-05-2021,93.92250,HDFC_Top100_Direct,125497
17-05-2021,92.95850,HDFC_Top100_Direct,125497
